nnkd,mob,MOB_term,Credit_TermApr,bad,maxdelay_one,delays_one,MA_AGE,MA_Gender,MA_Education,MA_Marital_Status,MANUMBEROFCHILD,MA_Residential_Status,MA_MONTH_AT_CURR_ADDRESS,MA_Real_Estate_Owner,MA_REG_Same_Fact_Addr,MA_MONTH_AT_CURR_PASSP,MA_Exp_IND,MA_MONTH_AT_CURR_JOB,MA_Time_Previous_Job,MA_Proposed_Amount,TOT_INCOME,PARTWH_INCOME,PAYMD2TOTPAYM,PTI,ratio_curr_cap_share,larger_diff_term,ratio_inst_amount,freq_nnkd,age_range,EQ_PP,diff_white_pti,ratio_time_job,ratio_amount_income
1-RUR-0000-3144054,10,0.5,20,0,9,0,53,1,1,1,0,1,94,1,0,46,0,19,27,100000,16000.0,0.0,0.8016022320296481,0.391550625,0.7377024966440618,1,313.2405,6,4,0,-6264.8099999999995,1.4210526315789473,1.92
1-RUR-0000-3802740,4,0.1666666666,24,1,11,0,30,1,2,2,1,2,23,1,0,85,0,28,108,100000,25000.0,1.0,0.6083912365936383,0.21148440000000002,0.07108743008209027,1,220.29625,3,2,0,19712.89,3.857142857142857,3.0
1-RUR-4520-4648590,6,0.09836065570000001,61,0,4,0,35,1,2,5,1,4,27,1,0,125,0,15,10,510000,64000.0,1.0,0.3212933487422986,0.2292446875,0.04867693048991381,1,240.51901639344263,3,2,0,49328.34,0.6666666666666666,1.5058823529411764
1-RUR-0000-3144054,16,0.8,20,0,9,0,53,1,1,1,0,1,94,1,0,46,0,19,27,100000,16000.0,0.0,0.8429503329778552,0.391550625,3.2403462157878264,1,313.2405,6,4,0,-6264.8099999999995,1.4210526315789473,1.92
1-RUR-4500-4246135,5,0.20833333329999998,24,0,7,0,32,0,2,5,0,2,6,1,0,8,0,5,18,120000,70000.0,1.0,0.6282384759302146,0.09063614285714286,0.11139914872382203,1,264.35541666666666,2,2,0,63655.47,3.6,7.0
1-RUR-0000-3633947,8,0.47058823520000004,17,0,3,0,26,0,0,2,0,1,94,1,0,31,0,41,24,45000,16133.0,1.0,0.7471018381859654,0.19516766875348665,0.5903560807264747,1,185.21411764705883,6,1,0,12984.36,0.5853658536585366,4.302133333333333
1-RUR-4020-3546719,6,0.09836065570000001,61,0,5,0,26,1,2,2,0,2,50,1,0,50,0,38,0,356000,32000.0,1.0,0.31323374919772906,0.32004375,0.04748878676687697,1,167.8918032786885,6,1,1,21758.6,0.0,1.0786516853932584
1-RUR-0000-3540258,2,0.0571428571,35,0,0,0,29,1,2,2,0,1,61,1,0,18,0,13,41,65000,15000.0,1.0,0.44056999999999996,0.17334266666666664,0.020756053593775838,1,74.28971428571428,4,2,0,12399.86,3.1538461538461537,2.769230769230769
1-RUR-0000-4002861,5,0.41666666659999996,12,0,12,0,26,1,2,2,0,2,5,1,0,73,0,9,11,35000,38420.0,1.0,0.7741865977160094,0.08614237376366476,0.2934473587391158,1,275.7991666666667,9,1,0,35110.41,1.2222222222222223,13.172571428571429
1-RUR-0000-3720687,5,0.08196721309999999,61,0,0,0,28,1,2,2,0,2,140,1,0,73,0,59,0,500000,42500.0,0.0,0.3132238399569889,0.3384465882352941,0.037474254816998155,1,235.80295081967213,3,2,1,-14383.98,0.0,1.02
1-RUR-0000-3529337,7,0.2916666666,24,0,13,0,37,0,2,5,0,4,27,1,0,68,0,15,12,100000,23000.0,1.0,0.6379008156333966,0.22987434782608696,0.2060402839163553,1,220.29625,11,2,0,17712.89,0.8,2.76
1-RUR-6550-4639937,2,0.0327868852,61,1,1,0,28,0,2,2,0,1,32,1,0,83,0,22,6,129000,20000.0,1.0,0.22441219512195126,0.1855535,0.007183718332359792,1,60.8372131147541,3,2,0,16288.93,0.2727272727272727,1.8604651162790697
1-RUR-4510-3385551,14,0.7777777777,18,0,4,0,26,0,2,2,0,1,121,1,0,65,0,31,0,100000,28746.33,0.0,0.7874846816964544,0.23203692436564946,2.1773245783213686,1,370.5672222222222,5,1,0,-6670.21,0.0,3.4495596
1-RUR-0000-4510993,3,0.0491803278,61,0,0,0,39,0,2,5,2,4,6,1,0,68,0,11,3,161000,21984.0,1.0,0.3078788454624272,0.21068231441048035,0.018030779361259297,1,75.92852459016395,1,2,0,17352.36,0.2727272727272727,1.6385590062111801
1-RUR-5230-3520556,12,0.2448979591,49,0,11,0,51,1,2,5,0,4,11,1,0,68,0,93,84,200000,9200.0,1.0,0.4189841741095057,0.7087358695652174,0.1592083395302679,1,133.0687755102041,5,4,1,2679.63,0.9032258064516129,0.552
1-RUR-0130-4126343,9,0.14754098359999998,61,0,9,0,34,1,2,5,2,2,42,1,0,60,0,21,40,209000,20000.0,0.0,0.3265208955633915,0.300625,0.08182348637540732,1,98.56557377049181,3,2,0,-6012.499999999999,1.9047619047619047,1.1483253588516746
1-RUR-4500-3598288,5,0.08196721309999999,61,0,14,0,26,1,2,2,0,4,188,1,0,74,0,7,18,167000,19000.0,1.0,0.2933534599728629,0.25285526315789475,0.026580631415945254,1,78.75819672131148,12,1,0,14195.75,2.5714285714285716,1.3652694610778444
1-RUR-0000-3709256,10,0.8333333333,12,0,6,0,31,1,2,2,1,4,150,1,0,67,0,29,18,100000,34000.0,0.0,0.851060292665578,0.27811647058823524,2.6691282848329614,1,787.9966666666666,5,2,0,-9455.96,0.6206896551724138,4.08
1-RUR-0000-3802740,3,0.125,24,0,5,0,30,1,2,2,1,2,23,1,0,85,0,28,108,100000,25000.0,1.0,0.6030969937606353,0.21148440000000002,0.03294879404261245,1,220.29625,3,2,0,19712.89,3.857142857142857,3.0
1-RUR-0000-4724315,4,0.3076923076,13,0,12,0,25,0,2,2,0,1,68,1,0,57,0,12,24,106000,23000.0,1.0,0.7568335078534032,0.40611086956521736,0.15790706321986303,1,718.5038461538461,6,1,0,13659.45,2.0,2.6037735849056602
1-RUR-0000-4724315,3,0.2307692307,13,0,6,0,25,0,2,2,0,1,68,1,0,57,0,12,24,106000,23000.0,1.0,0.7601335220759443,0.40611086956521736,0.15790706321986303,1,718.5038461538461,6,1,0,13659.45,2.0,2.6037735849056602
1-RUR-0000-3194384,4,0.0655737704,61,1,8,0,30,0,2,5,1,4,151,1,0,54,0,4,2,202000,25000.0,1.0,0.4467237607146907,0.24247960000000002,0.03595938093934095,1,99.37688524590163,3,2,0,18938.01,0.5,1.4851485148514851
1-RUR-4500-3675994,5,0.08196721309999999,61,0,3,0,27,1,2,4,0,4,7,1,0,45,0,7,17,180000,20600.0,1.0,0.3002786163522013,0.2513703883495145,0.027247336096187087,1,84.88901639344262,8,2,0,15421.770000000002,2.4285714285714284,1.3733333333333333
1-RUR-0000-4315762,3,0.0491803278,61,0,2,0,46,1,2,5,1,4,23,1,0,16,0,223,48,150000,21616.0,1.0,0.28041534246575345,0.19962944115470024,0.017354645963635267,1,70.74081967213114,6,3,0,17300.809999999998,0.21524663677130046,1.72928
1-RUR-0000-4474529,8,0.6666666666,12,0,1,0,49,0,2,3,0,4,168,1,0,25,0,5,18,70000,24000.0,1.0,0.8320554784997012,0.27579875,1.2436695665845274,1,551.5975,3,3,0,17380.83,3.6,4.114285714285714
1-RUR-2200-3509963,5,0.294117647,17,0,0,0,28,1,2,4,0,1,22,1,0,75,0,21,24,40000,14000.0,0.0,0.7072014269123706,0.1999135714285714,0.2594113448403649,1,164.63470588235293,10,2,0,-2798.79,1.1428571428571428,4.2
1-RUR-0000-4450968,6,0.3529411764,17,0,11,0,24,0,1,2,0,4,18,1,0,33,0,29,0,35000,15660.0,1.0,0.7225499621104593,0.15638186462324394,0.3506635037417623,1,144.05529411764707,6,1,0,13211.06,0.0,5.369142857142857
1-RUR-0000-3443382,10,0.16393442619999998,61,0,0,0,39,0,2,5,1,4,3,1,0,86,0,30,1,100000,26000.0,1.0,0.32870804597701153,0.11064615384615384,0.09384393384781918,1,47.16065573770492,1,2,0,23123.2,0.03333333333333333,3.12
1-RUR-0000-3698583,9,0.14754098359999998,61,0,1,0,32,1,2,2,0,1,94,1,0,77,0,13,36,750000,66370.0,0.0,0.3230932817696948,0.3250861835166491,0.08050780056328846,1,353.7044262295082,7,2,1,-21575.97,2.769230769230769,1.06192
1-RUR-4510-3702760,3,0.0491803278,61,0,0,0,25,0,0,4,0,4,14,1,0,48,0,58,0,220000,45000.0,1.0,0.3179784433108442,0.13502577777777774,0.017880976273010916,1,99.60918032786886,1,1,0,38923.840000000004,0.0,2.4545454545454546
1-RUR-0000-3619549,9,0.14754098359999998,61,0,11,0,30,1,0,5,0,4,23,1,0,50,0,98,98,300000,11300.0,1.0,0.35649367152798217,0.7332451327433629,0.08601719549258038,1,135.83065573770492,8,2,1,3014.33,1.0,0.452
1-RUR-4500-4113656,6,0.09836065570000001,61,0,5,0,27,0,2,4,0,4,10,1,0,56,0,5,12,490000,46500.0,1.0,0.3129700114664407,0.3031462365591397,0.04737962820208029,1,231.08688524590164,7,2,0,32403.700000000004,2.4,1.1387755102040817
1-RUR-4020-3243537,5,0.08196721309999999,61,0,2,0,29,0,1,5,0,3,53,1,0,61,0,7,48,100000,11660.0,1.0,0.3073819970458942,0.24672384219554036,0.03808624233645808,1,47.16065573770492,14,2,0,8783.199999999999,6.857142857142857,1.3992
1-RUR-0000-4318499,3,0.0857142857,35,0,0,0,27,0,0,2,0,4,22,1,0,58,0,6,48,80000,13000.0,0.0,0.5264742664742664,0.2397792307692308,0.04280207163059571,1,89.06085714285715,3,2,0,-3117.1300000000006,8.0,1.95
1-RUR-4520-3169017,4,0.081632653,49,1,28,0,30,1,0,2,1,1,34,1,0,57,0,39,48,400000,48851.0,1.0,0.4593833634719711,0.2790225379214345,0.03279631797784678,1,278.1740816326531,5,2,0,35220.47,1.2307692307692308,1.46553
1-RUR-4520-4602290,2,0.054054054000000004,37,1,25,0,26,1,2,4,1,4,23,1,0,1,0,10,36,150000,30000.0,0.0,0.4291898305084745,0.19616433333333333,0.01717134407316538,1,159.05216216216218,2,1,0,-5884.93,3.6,2.4
1-RUR-0000-3476122,8,0.2162162162,37,1,38,1,46,0,2,3,0,1,30,1,0,3,0,28,48,170000,31000.0,1.0,0.5046740713008029,0.21514774193548386,0.1664905952153016,1,180.2589189189189,6,3,0,24330.42,1.7142857142857142,2.1882352941176473
1-RUR-0000-3203373,14,0.22950819670000003,61,1,24,0,35,0,2,5,2,4,35,1,0,61,0,50,34,350000,39500.0,0.0,0.4572119152470446,0.2659101265822785,0.17575343786151917,1,172.1877049180328,7,2,0,-10503.450000000003,0.68,1.3542857142857143
1-RUR-0420-5359144,4,0.1081081081,37,0,17,0,24,1,0,5,0,4,14,1,0,5,0,53,10,150000,20067.0,1.0,0.43696277878239903,0.32316390093187825,0.04021736930137606,1,175.26837837837837,3,1,0,13582.07,0.18867924528301888,1.60536
1-RUR-4510-3706240,11,0.4583333333,24,1,82,1,27,0,2,5,2,2,19,1,0,52,0,14,48,250000,110000.0,0.0,0.655392163265306,0.12016154545454548,0.4730624603230626,1,550.7404166666666,7,2,0,-13217.770000000002,3.4285714285714284,5.28
1-RUR-4510-3317484,6,0.09836065570000001,61,1,57,1,41,0,2,2,0,1,18,1,0,81,0,88,7,320000,75000.0,0.4,0.2864,0.12274333333333333,0.037466279103847,1,150.9139344262295,10,3,0,20794.25,0.07954545454545454,2.8125
1-RUR-0000-3569583,7,0.1147540983,61,0,22,0,28,1,2,2,0,1,20,1,0,64,0,18,60,200000,22300.0,1.0,0.30970377308184016,0.2580085201793722,0.04745088686095415,1,94.3211475409836,12,2,0,16546.41,3.3333333333333335,1.338
1-RUR-0000-3569583,10,0.16393442619999998,61,0,26,0,28,1,2,2,0,1,20,1,0,64,0,18,60,200000,22300.0,1.0,0.3048929583058114,0.2580085201793722,0.08136089051799511,1,94.3211475409836,12,2,0,16546.41,3.3333333333333335,1.338
1-RUR-0000-3569583,9,0.14754098359999998,61,0,26,0,28,1,2,2,0,1,20,1,0,64,0,18,60,200000,22300.0,1.0,0.32398390831572343,0.2580085201793722,0.08136089051799511,1,94.3211475409836,12,2,0,16546.41,3.3333333333333335,1.338
1-RUR-0000-3633947,10,0.5882352941,17,1,27,0,26,0,0,2,0,1,94,1,0,31,0,41,24,45000,16133.0,1.0,0.7544423573608828,0.19516766875348665,0.7495445351664017,1,185.21411764705883,6,1,0,12984.36,0.5853658536585366,4.302133333333333
1-RUR-4200-2865295,14,0.22950819670000003,61,0,16,0,26,1,0,2,0,1,113,1,0,56,0,7,0,263000,25000.0,1.0,0.43827834341613575,0.31570360000000003,0.1947537137412312,1,129.3867213114754,21,1,0,17107.41,0.0,1.1406844106463878
1-RUR-6570-4221359,9,0.9,10,1,27,0,23,1,0,1,1,1,45,1,0,38,0,5,16,113000,18000.0,1.0,0.316366593824623,0.1805988888888889,0.06911638750639382,0,325.07800000000003,5,1,0,14749.22,3.2,1.9115044247787611
1-RUR-0000-3135175,6,0.09836065570000001,61,1,20,0,24,1,3,5,0,4,11,1,0,27,0,10,26,100000,14000.0,1.0,0.4232977205877755,0.2143557142857143,0.04974753571765989,1,49.19639344262295,3,1,0,10999.02,2.6,1.68
1-RUR-4200-2865295,18,0.29508196719999996,61,0,16,0,26,1,0,2,0,1,113,1,0,56,0,7,0,263000,25000.0,1.0,0.4435699959543535,0.31570360000000003,0.256978500814817,1,129.3867213114754,21,1,0,17107.41,0.0,1.1406844106463878
1-RUR-9970-3893407,5,0.1020408163,49,1,20,0,26,0,0,2,1,4,36,1,0,52,0,15,8,180000,27000.0,1.0,0.3812986081822016,0.21734555555555554,0.052881499766523524,1,119.76183673469387,4,1,0,21131.67,0.5333333333333333,1.8
1-RUR-0000-3203123,14,0.22950819670000003,61,1,17,0,33,0,2,5,3,2,8,1,0,71,0,17,7,400000,45000.0,0.0,0.4786784797064835,0.2667542222222222,0.195753127320415,1,196.78590163934427,7,2,0,-12003.94,0.4117647058823529,1.35
1-RUR-0000-4197896,6,0.09836065570000001,61,1,25,0,29,0,0,4,2,1,155,1,0,59,0,23,0,676000,61900.0,1.0,0.3086717990608918,0.3141702746365105,0.0467013848319034,1,318.8055737704918,7,2,1,42452.86,0.0,1.0988165680473372
1-RUR-5230-3953356,10,0.16393442619999998,61,0,28,0,25,0,0,2,0,1,11,1,0,44,0,41,36,200000,28676.0,1.0,0.3248175965665236,0.20064130283163625,0.08187933258863973,1,94.3211475409836,9,1,0,22922.41,0.8780487804878049,1.72056
1-RUR-4510-3350327,11,0.18032786879999999,61,0,33,1,30,0,0,5,1,4,105,1,0,67,0,95,38,200000,36540.0,0.0,0.33104206896551724,0.15746004378763,0.10619738233876232,1,94.3211475409836,15,2,0,-5753.59,0.4,2.1924
1-RUR-5230-3953356,6,0.09836065570000001,61,0,23,0,25,0,0,2,0,1,11,1,0,44,0,41,36,200000,28676.0,1.0,0.30328119658119657,0.20064130283163625,0.036789328866568424,1,94.3211475409836,9,1,0,22922.41,0.8780487804878049,1.72056
1-RUR-5230-3953356,4,0.0655737704,61,0,23,0,25,0,0,2,0,1,11,1,0,44,0,41,36,200000,28676.0,1.0,0.2867954545454546,0.20064130283163625,0.02589144837406464,1,94.3211475409836,9,1,0,22922.41,0.8780487804878049,1.72056
1-RUR-0000-4746688,6,0.09836065570000001,61,0,25,0,31,0,0,4,0,4,190,1,0,100,0,78,24,150000,15016.0,1.0,0.31315724356943353,0.2873728023441662,0.047920642438505766,1,70.74081967213114,6,2,0,10700.810000000001,0.3076923076923077,1.20128
1-RUR-0000-3900788,1,0.0833333333,12,0,0,0,34,0,2,2,0,2,21,1,0,53,0,9,15,188000,55000.0,1.0,0.0,0.3232218181818182,0.0,1,1481.4333333333334,3,2,1,37222.8,1.6666666666666667,3.5106382978723403
1-RUR-4520-3306212,1,0.025,40,1,0,0,29,0,2,3,0,4,45,1,0,28,0,9,13,350000,38000.0,1.0,0.0,0.3423657894736842,0.0,1,325.2475,2,2,1,24990.1,1.4444444444444444,1.302857142857143
1-RUR-0000-3270335,12,0.3333333333,36,0,30,1,43,1,1,1,1,1,62,1,0,41,0,43,4,65000,18200.0,1.0,0.553753426638499,0.14286483516483514,0.3051645360697444,1,72.22611111111111,5,3,0,15599.86,0.09302325581395349,3.36
1-RUR-0000-3163774,17,0.2786885245,61,0,47,1,26,1,2,2,0,1,1,1,0,61,0,25,0,200000,18000.0,0.0,0.5042888145516693,0.3334427777777778,0.2356819982263021,1,98.39295081967214,6,1,0,-6001.97,0.0,1.08
1-RUR-0000-3482537,9,0.14754098359999998,61,1,3,0,46,1,0,3,0,4,95,1,0,6,0,32,48,370000,48000.0,0.0,0.35408108706005925,0.2128958333333333,0.08535692754550853,1,167.52459016393442,6,3,0,-10218.999999999998,1.5,1.5567567567567568
1-RUR-0000-3482537,2,0.0327868852,61,0,1,0,46,1,0,3,0,4,95,1,0,6,0,32,48,370000,48000.0,0.0,0.26839862287149896,0.2128958333333333,0.007857145255050976,1,167.52459016393442,6,3,0,-10218.999999999998,1.5,1.5567567567567568
1-RUR-4510-3803874,10,0.2702702702,37,0,22,0,27,1,2,5,0,2,33,1,0,50,0,31,34,150000,34000.0,1.0,0.5292716306325608,0.17308617647058824,0.23188735483365036,1,159.05216216216218,5,2,0,28115.07,1.096774193548387,2.72
1-RUR-4500-4626959,5,0.2777777777,18,0,16,0,25,1,2,5,0,4,6,1,0,65,0,20,5,150000,65000.0,0.0,0.7077099670979392,0.153928,0.2356638282644756,1,555.8511111111111,4,1,0,-10005.32,0.25,5.2
1-RUR-0000-4439757,4,0.0655737704,61,1,34,1,23,0,2,2,0,4,41,1,0,34,0,15,0,200000,25500.0,1.0,0.27295359999999996,0.2256309803921569,0.01735568087342834,1,94.3211475409836,4,1,0,19746.41,0.0,1.53
1-RUR-0000-3900788,4,0.3333333333,12,1,7,0,34,0,2,2,0,2,21,1,0,53,0,9,15,188000,55000.0,1.0,0.7974528126279736,0.3232218181818182,0.29512940400060317,1,1481.4333333333334,3,2,0,37222.8,1.6666666666666667,3.5106382978723403
1-RUR-4500-3992773,2,0.0327868852,61,1,0,0,24,1,0,2,0,2,10,1,0,48,0,24,24,300000,75000.0,0.0,0.27094965273555444,0.11507186666666665,0.007859794507466478,1,141.48180327868852,2,1,0,-8630.39,1.0,3.0
1-RUR-4510-3308120,15,0.2459016393,61,0,11,0,43,0,2,2,0,1,75,1,0,88,0,83,54,300000,28502.0,1.0,0.3371483773494641,0.30279945266998803,0.1465166054506941,1,141.48180327868852,8,3,0,19871.61,0.6506024096385542,1.14008
1-RUR-4520-3566035,7,0.18421052629999998,38,0,15,0,37,1,2,4,1,4,113,1,0,71,0,9,13,300000,33500.0,0.0,0.5017163933252167,0.3448367164179105,0.13219223696286084,1,304.0007894736842,10,2,0,-11552.030000000002,1.4444444444444444,1.34
1-RUR-4500-3661997,2,0.0327868852,61,0,7,0,31,1,3,1,0,4,11,1,0,72,0,15,15,200000,21500.0,1.0,0.0,0.26760883720930234,0.0,1,94.3211475409836,4,2,1,15746.41,1.0,1.29
1-RUR-4520-3642164,12,0.19672131140000002,61,0,14,0,40,0,2,5,1,2,61,1,0,54,0,7,7,400000,55000.0,0.0,0.3675699666589019,0.20086472727272725,0.12621823378291497,1,181.10754098360655,7,3,0,-11047.56,1.0,1.65
1-RUR-4510-5094681,2,0.054054054000000004,37,0,0,0,32,0,2,5,1,4,61,1,0,62,0,23,39,300000,49280.0,1.0,0.4353560625688698,0.2600024350649351,0.018947913794796996,1,346.2951351351351,2,2,0,36467.08,1.6956521739130435,1.9712
1-RUR-0000-4500469,1,0.058823529400000005,17,0,0,0,39,1,0,4,0,1,113,1,0,79,0,47,23,40000,15000.0,1.0,0.0,0.186586,0.0,1,164.63470588235293,1,2,1,12201.21,0.48936170212765956,4.5
1-RUR-4020-4601979,6,0.09836065570000001,61,0,9,0,46,1,0,4,0,1,15,1,0,16,0,4,53,300000,25000.0,1.0,0.32012379260026297,0.3452156,0.04867197746951579,1,141.48180327868852,5,3,1,16369.61,13.25,1.0
1-RUR-0000-4765969,5,0.1351351351,37,1,5,0,37,1,3,3,1,4,38,1,0,38,0,63,120,100000,21000.0,1.0,0.3944737244118546,0.20215047619047616,0.05445689933785379,1,114.73405405405406,5,2,0,16754.84,1.9047619047619047,2.52
1-RUR-3670-3677810,8,0.1311475409,61,0,4,0,46,0,2,5,0,4,124,1,0,6,0,114,3,600000,70000.0,0.0,0.3120399903162946,0.2465825714285714,0.057137264781012165,1,282.96360655737703,6,3,0,-17260.78,0.02631578947368421,1.4
1-RUR-4520-3616402,9,0.14754098359999998,61,0,8,0,44,0,2,5,0,4,60,1,0,70,0,8,9,350000,35344.0,1.0,0.3255139555780592,0.2848797532820281,0.08135714022813965,1,165.062131147541,8,3,0,25275.21,1.125,1.2117942857142858
1-RUR-0000-3150546,1,0.0416666666,24,0,0,0,36,0,2,5,0,4,31,1,0,4,0,18,11,70000,18666.0,1.0,0.0,0.2036595949855352,0.0,1,158.39625,3,2,1,14864.49,0.6111111111111112,3.1998857142857142
1-RUR-9970-3757695,2,0.0327868852,61,1,10,0,31,0,2,3,1,2,9,1,0,56,0,9,2,370000,35000.0,0.0,0.265155528503853,0.3041185714285714,0.007688170501399546,1,174.49426229508197,7,2,1,-10644.15,0.2222222222222222,1.135135135135135
1-RUR-0000-4925354,5,0.1351351351,37,1,0,0,39,1,2,3,0,1,1,1,0,66,0,28,6,255000,50000.0,1.0,0.4953128793204138,0.2204876,0.08659228632932077,1,297.9562162162162,2,2,0,38975.619999999995,0.21428571428571427,2.3529411764705883
1-RUR-4520-4902993,4,0.1081081081,37,1,8,0,26,0,2,2,0,1,32,1,0,68,0,12,13,300000,45000.0,0.0,0.44679437941615935,0.28821911111111115,0.06208841418729207,1,350.53675675675674,4,1,0,-12969.860000000002,1.0833333333333333,1.8
1-RUR-6580-4654188,4,0.0655737704,61,0,0,0,37,1,0,4,1,1,72,1,0,58,0,44,22,550000,21850.0,1.0,0.2920067751011452,0.7241363844393592,0.025856584626554747,1,259.38327868852457,1,2,1,6027.620000000001,0.5,0.4767272727272727
1-RUR-4510-3483034,5,0.08196721309999999,61,0,15,0,39,1,0,3,0,1,106,1,0,87,0,22,24,158000,25000.0,1.0,0.32887595427896577,0.1745516,0.03843518067611694,1,71.53754098360656,8,2,0,20636.21,1.0909090909090908,1.8987341772151898
1-RUR-4500-3655820,3,0.0491803278,61,0,10,0,24,1,0,2,0,2,30,1,0,50,0,31,24,500000,50000.0,1.0,0.2480513888888889,0.2876796,0.0071952822328375235,1,235.80295081967213,6,1,1,35616.020000000004,0.7741935483870968,1.2
1-RUR-0000-4721506,4,0.0655737704,61,1,9,0,48,1,0,2,0,1,4,1,0,40,0,98,24,350000,50000.0,1.0,0.3277707500364082,0.1933324,0.029820785248342207,1,158.46918032786886,4,3,0,40333.380000000005,0.24489795918367346,1.7142857142857142
1-RUR-4510-3708060,9,0.24324324320000001,37,0,8,0,28,0,0,2,0,4,34,1,0,2,0,27,24,200000,27000.0,1.0,0.5208341550911679,0.2906137037037037,0.19673504351956903,1,212.06945945945944,4,2,0,19153.43,0.8888888888888888,1.62
1-RUR-4500-3675994,7,0.1147540983,61,0,14,0,27,1,2,4,0,4,7,1,0,45,0,7,17,180000,20600.0,1.0,0.3067124060150376,0.2513703883495145,0.04747719474079105,1,84.88901639344262,8,2,0,15421.770000000002,2.4285714285714284,1.3733333333333333
1-RUR-0000-3902785,9,0.14754098359999998,61,1,8,0,23,0,2,2,0,2,20,1,0,36,0,7,8,250000,48000.0,0.0,0.3268893277102319,0.14983312499999998,0.08188937525345963,1,117.90147540983607,6,1,0,-7191.989999999999,1.1428571428571428,2.304
1-RUR-0000-4002861,3,0.25,12,0,6,0,26,1,2,2,0,2,5,1,0,73,0,9,11,35000,38420.0,1.0,0.7851558607444717,0.08614237376366476,0.08025124784698985,1,275.7991666666667,9,1,0,35110.41,1.2222222222222223,13.172571428571429
1-RUR-0000-3163774,13,0.213114754,61,0,5,0,26,1,2,2,0,1,1,1,0,61,0,25,0,200000,18000.0,0.0,0.5145734791304007,0.3334427777777778,0.17661863454466417,1,98.39295081967214,6,1,0,-6001.97,0.0,1.08
1-RUR-0000-3493498,12,0.19672131140000002,61,0,1,0,27,1,2,2,0,1,145,1,0,75,0,14,12,445000,43600.0,1.0,0.333134959123652,0.2936178899082569,0.11819699002394596,1,209.86459016393442,3,2,0,30798.260000000002,0.8571428571428571,1.1757303370786516
1-RUR-4510-3708373,6,0.09836065570000001,61,0,4,0,34,1,2,2,0,1,91,1,0,81,0,39,15,700000,73500.0,1.0,0.3138100940128649,0.2739806802721089,0.04745025984315421,1,330.124262295082,8,2,0,53362.42,0.38461538461538464,1.26
1-RUR-0000-5415275,3,0.25,12,0,2,0,26,1,0,2,0,2,102,1,0,60,0,18,18,50000,23000.0,1.0,0.7430746620387826,0.21426,0.17781967674974536,1,410.66499999999996,3,1,0,18072.02,1.0,5.52
1-RUR-4500-3662287,8,0.1777777777,45,0,0,0,31,1,2,2,0,4,9,1,0,57,0,9,0,300000,30000.0,0.0,0.4429731176314183,0.3438793333333333,0.12927950346252373,1,229.25288888888886,1,2,0,-10316.38,0.0,1.2
1-RUR-0000-3509788,5,0.08196721309999999,61,0,0,0,25,1,2,2,0,1,93,1,0,29,0,18,8,194000,20886.0,1.0,0.3306879464285714,0.2565388298381691,0.03969830734439364,1,87.83721311475409,3,1,0,15527.93,0.4444444444444444,1.2919175257731959
1-RUR-4520-4052577,7,0.3181818181,22,0,0,0,29,1,2,2,0,2,2,1,0,30,0,12,6,200000,60000.0,0.0,0.6719251523355468,0.18877133333333332,0.23502447911144436,1,514.8309090909091,2,2,0,-11326.279999999999,0.5,3.6
1-RUR-0000-4315762,6,0.09836065570000001,61,0,8,0,46,1,2,5,1,4,23,1,0,16,0,223,48,150000,21616.0,1.0,0.3100246331308755,0.19962944115470024,0.047366668794964616,1,70.74081967213114,6,3,0,17300.809999999998,0.21524663677130046,1.72928
1-RUR-0000-3663938,11,0.18032786879999999,61,0,6,0,25,1,2,2,0,4,35,1,0,55,0,7,10,150000,17988.0,1.0,0.3237079024128144,0.23989270624861014,0.09230636918690435,1,70.74081967213114,3,1,0,13672.810000000001,1.4285714285714286,1.43904
1-RUR-4510-3519859,3,0.081081081,37,0,5,0,34,1,2,2,0,3,2,1,0,90,0,23,17,120000,30000.0,0.0,0.5106260869565218,0.15276166666666668,0.019964790815421053,1,123.86081081081082,13,2,0,-4582.85,0.7391304347826086,3.0
1-RUR-4500-3992773,3,0.0491803278,61,1,7,0,24,1,0,2,0,2,10,1,0,48,0,24,24,300000,75000.0,0.0,0.27094965273555444,0.11507186666666665,0.007859794507466478,1,141.48180327868852,2,1,0,-8630.39,1.0,3.0
1-RUR-4500-3455120,3,0.1764705882,17,1,0,0,25,0,2,2,0,1,38,1,0,42,0,8,12,60000,18000.0,0.0,0.7254559523809524,0.23323277777777776,0.11304513005565377,1,246.95235294117646,6,1,0,-4198.19,1.5,3.6
1-RUR-0420-4281748,4,0.23529411760000002,17,0,2,0,26,0,3,2,0,1,4,1,0,67,0,21,49,35000,19200.0,1.0,0.6425386352807674,0.12754895833333332,0.11228448288821141,1,144.05529411764707,7,1,0,16751.06,2.3333333333333335,6.582857142857143
1-RUR-0000-3698583,5,0.08196721309999999,61,0,1,0,32,1,2,2,0,1,94,1,0,77,0,13,36,750000,66370.0,0.0,0.3117571941187089,0.3250861835166491,0.037458016462816636,1,353.7044262295082,7,2,1,-21575.97,2.769230769230769,1.06192
1-RUR-4510-3335841,12,0.7058823529000001,17,0,0,0,23,1,2,2,0,1,14,1,0,32,0,14,30,50000,24821.0,1.0,0.7889186109010481,0.1409487933604609,1.5469167535165282,1,205.7935294117647,1,1,0,21322.510000000002,2.142857142857143,5.95704
